"client_id","sessionId","datetime","status","category"
237529483452,"4a70ba46-9aca-4090-8084-3ba23246548e",05-04-2021 05:50:57,CORRECT,sms-info_off_web
238967412297,bfe4e167-ce7e-41cf-9aff-38bbb7a45311,05-16-2021 12:47:33,CORRECT,otp-login
237418476141,ab18166a-624e-408f-8cdb-4424f40fdf0a,05-04-2021 05:50:59,CORRECT,otp-login
237118018464,c613e8ec-805a-4187-a865-6043094d6a4e,05-04-2021 05:51:00,CORRECT,operation-name_web
237344687673,"1c2b46a8-8a3c-4d78-8f08-97afa10312ec",05-16-2021 12:47:37,CORRECT,default
238891578171,"6f5b7e66-c8da-4925-9049-00478c4e3121",05-04-2021 05:51:01,CORRECT,otp-login
237097828287,"2b2d3d29-d35d-402e-bddd-028113928736",05-04-2021 05:51:02,CORRECT,transfer-p2p_card_web
238974093327,"93dc3415-88e3-4cae-a5e4-5c53ffd38794",05-16-2021 12:47:38,CORRECT,otp-login
237679608366,c1b104ad-05ef-4bfd-9003-6cb09ee4da5c,05-04-2021 05:51:05,CORRECT,default
239579976360,"545e59fe-788b-4fea-ab20-dbba45c1a4ca",05-04-2021 05:51:05,CORRECT,otp-login
237591776937,"0227b5e2-6705-4708-9c9b-70fbeee51f24",05-04-2021 05:51:10,CORRECT,otp-login
237545470815,"10f58d4b-a329-4aba-8511-26ee91dccc84",05-16-2021 12:47:49,CORRECT,operation-name_web
238551879858,"1a4db417-b9d3-4099-a9ed-50b56698bc98",05-04-2021 05:51:11,CORRECT,otp-login
237100114452,f04ed50a-7954-46b1-8905-178ec4be679e,05-04-2021 05:51:10,CORRECT,otp-login
238937413839,"9048a283-bf20-4212-a7dd-f90a28cf99a8",05-16-2021 12:47:50,CORRECT,default
239629152747,"0298a6ad-705a-4def-86ba-dbc856d159df",05-04-2021 05:51:13,CORRECT,otp-login
238529731851,"4f3e0bde-0c7d-41b3-b9a2-e00faa16d8fe",05-04-2021 05:51:14,CORRECT,otp-login
237582924600,"3539cc3c-7263-4464-a26a-d83206a6e53e",05-16-2021 12:47:50,CORRECT,otp-login
238937688390,b3a6613c-98a3-41db-b6db-23bc1c9715b6,05-04-2021 05:51:27,CORRECT,otp-login
237245912013,d321701a-60f9-455b-a60a-7b62919ead6b,05-04-2021 05:51:27,CORRECT,payment_card_web
239614359240,"59ab4de8-2654-424b-a828-1d88fe60e9e3",05-16-2021 12:47:56,CORRECT,default
237418698303,e3f7908f-3908-44de-af8e-7d265a904f05,05-04-2021 05:51:29,CORRECT,otp-login
237614404095,c97ce235-eb0b-46bf-8c01-f1e6aae826c0,05-04-2021 05:51:29,CORRECT,otp-login
239465873457,"92658486-998b-4004-8b30-5215db952002",05-16-2021 12:48:04,CORRECT,otp-login
239569981320,"2a0f9bcc-7c8d-41d0-87fe-29825f8e01dc",05-04-2021 05:51:30,CORRECT,otp-login
237387983865,c2b6f4fd-884f-4fb5-bcf0-8c94a356cd0a,05-04-2021 05:51:34,CORRECT,otp-login
237879396972,"9cc4ed96-a31d-465a-958f-49593d24e297",05-16-2021 12:48:05,CORRECT,otp-login
237417545127,"30e4ae37-ac5c-4101-a311-2614ba8ab129",05-04-2021 05:51:36,CORRECT,transfer-free_acc_web
237413838147,bf66a2a7-dae1-41f7-853e-d28ec1a1a50c,05-04-2021 05:51:39,CORRECT,default
237677546757,"4a169374-f09e-4234-88ed-72d10fbd66a4",05-16-2021 12:48:07,CORRECT,operation-name_web
238970681424,"3150d4f5-f75b-45db-9d04-ac47de476dcc",05-04-2021 05:51:40,CORRECT,otp-login
237683448462,"8832ef3a-b9ec-47e6-aa02-0f697f684815",05-04-2021 05:51:40,CORRECT,payment_card_web
239450948652,"8747345d-67df-4720-a265-65252c21afb9",05-16-2021 12:48:13,CORRECT,default
237418476141,ab18166a-624e-408f-8cdb-4424f40fdf0a,05-04-2021 05:51:41,CORRECT,operation-name_web
238537993623,"9766ab9b-0598-4c24-ac1b-908dced9fb83",05-04-2021 05:51:43,CORRECT,default
238823214537,b990a408-0b11-45c1-a711-0b98fc0d746b,05-16-2021 12:48:20,CORRECT,otp-login
237073061706,"1353a614-53c3-4e17-9fdf-26629a808a57",05-04-2021 05:50:37,INCORRECT,payment_card_web
237073061706,"1353a614-53c3-4e17-9fdf-26629a808a57",05-04-2021 05:51:45,CORRECT,payment_card_web
238953712656,"2799d793-2e94-4b0a-9e74-638ff81c90b7",05-04-2021 05:51:48,CORRECT,otp-login
237459124038,b2b96133-594e-4a66-91b6-9fdb7e354b88,05-16-2021 12:48:32,CORRECT,otp-login
237642524067,ea99791a-0c14-4080-afd9-a9cb7826bf51,05-04-2021 05:51:49,CORRECT,operation-name_web
237112106208,"698723b2-0200-4026-b81c-d23c5920e3cf",05-04-2021 05:51:52,CORRECT,transfer-p2p_card_web
239049776316,b3fd75fe-f5c9-4f67-a8a4-f0b74d3654b6,05-16-2021 12:48:20,INCORRECT,otp-login
238527336873,"7aa99811-767b-44bc-be52-5ea9351ec3a0",05-04-2021 05:51:53,CORRECT,otp-login
239049776316,b3fd75fe-f5c9-4f67-a8a4-f0b74d3654b6,05-16-2021 12:48:33,CORRECT,otp-login
238849783509,b0ca991c-f4b9-4a4d-bdea-1ca65f8ae2e8,05-04-2021 05:51:53,CORRECT,otp-login
237154778523,ff641eec-6496-4a77-a180-926b70647752,05-04-2021 05:51:54,CORRECT,otp-login
237708528402,"02a5940d-d31e-401c-b4e9-c9ed8435be98",05-04-2021 05:51:56,CORRECT,otp-login
237496014033,"56eaf794-861b-44b6-9475-0408bf856f55",05-16-2021 12:48:40,CORRECT,otp-login
237034496700,f02b1322-5dfd-413f-b7cf-84dd36cfc57e,05-04-2021 05:51:58,CORRECT,default
239451534357,"9e3c2607-3d42-429f-a3f5-95e5a0371a76",05-04-2021 05:51:59,CORRECT,limit_set_web
239608539390,"377e0682-3d0f-4647-99e3-b77f1794a662",05-16-2021 12:48:39,INCORRECT,default
237788391768,f8fb0b85-e525-4fcf-b242-791c35a3c20b,05-04-2021 05:52:04,CORRECT,payment_card_web
239608539390,"377e0682-3d0f-4647-99e3-b77f1794a662",05-16-2021 12:48:42,CORRECT,default
239034805335,"4a57d70b-8a58-4eca-98f4-15e903a225ee",05-04-2021 05:52:09,CORRECT,default
238532985147,"5f2efc52-3937-44af-a971-05440d72f5b5",05-04-2021 05:51:47,INCORRECT,payment_card_web
238532985147,"5f2efc52-3937-44af-a971-05440d72f5b5",05-04-2021 05:52:09,CORRECT,payment_card_web
237583662192,abd6d0a9-10cb-45eb-b513-181b84c18c80,05-16-2021 12:48:44,CORRECT,otp-login
237347047428,"7f642134-01c8-4973-913b-64355e65e7b0",05-04-2021 05:52:11,CORRECT,otp-login
238515194700,"9c3d9e03-afa0-4210-b98b-dd6fd18818ea",05-04-2021 05:52:13,CORRECT,otp-login
237203711526,"12be6508-154f-4268-8f2a-58684eec77ae",05-16-2021 12:48:48,CORRECT,otp-login
237705147927,de67b7ef-2177-4ddf-bd85-0004f65701c4,05-04-2021 05:52:14,CORRECT,otp-login
237672045288,a65e9d73-3b50-46ed-95cc-28b9f72ad94e,05-04-2021 05:52:14,CORRECT,payment_card_web
237555002682,aee855f6-4e5c-49ec-b3b2-38d8f973e8db,05-16-2021 12:48:50,CORRECT,otp-login
237126996843,"35592239-e246-406f-87fa-0af4785a8dec",05-04-2021 05:52:17,CORRECT,otp-login
237683783940,"927ba11c-9c1b-457e-82de-379041df7a2d",05-04-2021 05:52:17,CORRECT,payment_card_web
237639182961,baf1f1fe-70d2-4ab5-9db9-f687d1e02853,05-16-2021 12:48:50,CORRECT,otp-login
237583532367,"408f0063-fbe1-4dc8-86a0-3f95dc693e56",05-04-2021 05:52:19,CORRECT,otp-login
237084429864,acf27f77-23cb-4c18-9712-a5e8ee51460c,05-04-2021 05:52:19,CORRECT,default
237065759298,"8e54bcd8-9cac-4538-b1b2-6a4cce0a09e9",05-16-2021 12:48:50,CORRECT,payment_card_web
237074587419,f8ff3473-6fcd-48c9-b2b4-966e00015869,05-04-2021 05:52:20,CORRECT,otp-login
237679608366,c1b104ad-05ef-4bfd-9003-6cb09ee4da5c,05-04-2021 05:52:25,CORRECT,default
238591407693,"9a6a84cd-15de-42f6-b637-71344b2bc869",05-16-2021 12:48:51,CORRECT,otp-login
237411342786,a12f141e-432b-48e5-8790-6a8198432742,05-04-2021 05:52:25,CORRECT,payment_card_web
237696844794,"5808d7fc-76ff-4e2a-a0aa-d0a528b47d81",05-04-2021 05:52:26,CORRECT,default
239897436507,"94d538de-660d-4fa9-a845-93ad7efa80c0",05-16-2021 12:48:52,CORRECT,payment_card_web
237614404095,c97ce235-eb0b-46bf-8c01-f1e6aae826c0,05-04-2021 05:52:26,CORRECT,payment_card_web
238851174927,d90d0987-b4b6-417e-a982-64ae76519068,05-04-2021 05:52:27,CORRECT,otp-login
238523897439,"10aa7f1e-c932-4e21-8c55-3122dac9c356",05-16-2021 12:48:53,CORRECT,payment_card_web
239465426757,"2796b853-56da-4d14-afbf-6842f7754329",05-04-2021 05:52:28,CORRECT,otp-login
238142288595,"892cd2ca-5a61-4091-b7af-9f09b8b1224e",05-04-2021 05:52:31,CORRECT,otp-login
237319472280,bce0ff54-31d3-45c2-8873-e66b4081502d,05-16-2021 12:48:59,CORRECT,otp-login
237417524331,ea53c17a-c6a1-48df-947a-fc14ba2eb0fa,05-04-2021 05:52:31,CORRECT,otp-login
237331146459,eec32dfb-ebd2-4ed6-9070-3a7d2f6bb859,05-04-2021 05:52:33,CORRECT,otp-login
237414269691,"400a730a-c31d-4ace-8f01-d2acddb5e9a2",05-04-2021 05:52:34,CORRECT,otp-login
237412314444,"9cb77c8a-8d51-471f-b994-8c487442f402",05-16-2021 12:48:59,CORRECT,otp-login
237650241603,"148b3ffb-ee4c-4f5b-9098-436993a0ade0",05-04-2021 05:52:35,CORRECT,default
237394270662,b7e6d7c2-c67c-4ad9-a5ad-1add1abbb8ff,05-16-2021 12:48:59,CORRECT,payment_card_web
239457298050,"68583e2e-4daf-4296-b89c-26d5e125c398",05-04-2021 05:52:35,CORRECT,payment_card_web
237369400911,"0c23388b-aac5-424e-aa41-3746f412bbb2",05-04-2021 05:52:37,CORRECT,otp-login
237124645683,af291748-3543-4ff4-ab90-56c292398b11,05-16-2021 12:48:59,CORRECT,otp-login
237266549289,"32daafe5-d5b3-4ec7-a59d-1399d237f5da",05-04-2021 05:52:40,CORRECT,otp-login
237011650881,"0aaf221a-3358-4d08-9249-89a5acde13b5",05-04-2021 05:52:41,CORRECT,default
237161879202,"5f290114-7b3e-480d-86c7-45c46e36c4db",05-16-2021 12:49:02,CORRECT,otp-login
237074587419,f8ff3473-6fcd-48c9-b2b4-966e00015869,05-04-2021 05:52:45,CORRECT,operation-name_web
237835944642,"50ba6e05-3268-463d-ab64-bca336326456",05-04-2021 05:52:48,CORRECT,otp-login
237731133216,f0368e81-eabe-4759-801a-427156e4e2e6,05-16-2021 12:49:11,CORRECT,otp-login
238580959284,bce3024d-ea63-4b7a-8ac3-598f4cb88056,05-04-2021 05:52:49,CORRECT,otp-login
237877337157,f5115ab1-425c-4465-b2b7-1ef0620b93cd,05-04-2021 05:52:52,CORRECT,otp-login
237123275148,cb878b37-8de6-421e-959a-3df9582445a2,05-16-2021 12:49:14,CORRECT,default
237363872106,da3b2971-4273-412a-9bef-2d5da2de6761,05-04-2021 05:52:56,CORRECT,payment_card_web
237579600138,"548dfdac-9756-4a37-b34e-45fa75cc20f3",05-04-2021 05:52:58,CORRECT,operation-name_web
237657703644,"02911712-9bd1-4f51-ad86-c8e0dd4ebf3e",05-16-2021 12:49:15,CORRECT,otp-login
237079380978,"735c2200-4598-42dc-85dc-6c3bb1727008",05-04-2021 05:52:58,CORRECT,otp-login
238537993623,"9766ab9b-0598-4c24-ac1b-908dced9fb83",05-04-2021 05:53:00,CORRECT,default
238806618876,bab2b363-250a-4391-88c0-d8482bf83b0c,05-16-2021 12:49:15,CORRECT,otp-login
237434819871,fa5909b3-f11e-48b7-ac0b-b59ba9e7ddcf,05-04-2021 05:53:02,CORRECT,otp-login
239506532331,c6d75586-300f-42dc-821b-bdeebc2188f5,05-04-2021 05:53:03,CORRECT,default
237500461068,dd95e69d-ac62-46ac-bb8f-a696914dcb1f,05-16-2021 12:49:20,CORRECT,otp-login
238593545628,"34d4180a-0c95-436c-a1ae-2459125e679b",05-04-2021 05:53:04,CORRECT,otp-login
237315520050,"31582261-6858-4f22-9032-61745b6fa47e",05-16-2021 12:49:20,CORRECT,otp-login
237185898687,"62c0e901-a547-4bbe-885c-75c567271741",05-04-2021 05:53:06,CORRECT,default
237092353368,b4e81422-01ca-4096-83fe-86ee58ebb995,05-04-2021 05:53:07,CORRECT,operation-name_web
238529398734,"7c35ffcd-033d-4e92-92ce-9b9808bda2e7",05-16-2021 12:49:22,CORRECT,payment_card_web
237790672158,"61e666b8-899b-41d1-84d5-d236c1baae09",05-04-2021 05:53:08,CORRECT,otp-login
237394714506,"21c28b09-ac13-4ff9-a0a1-b219e9c6dd3e",05-04-2021 05:53:08,CORRECT,otp-login
237796942722,"879131f8-66a9-48aa-9239-4118fefcab60",05-16-2021 12:49:22,CORRECT,operation-name_web
237323552496,a76104a2-a546-4ebc-ae8b-fe30253cc50c,05-04-2021 05:53:12,CORRECT,otp-login
237136372551,"468cbc97-b816-42bf-b50f-5c669329c4e8",05-04-2021 05:53:12,CORRECT,default
237483830169,"7188a40f-591c-4cf1-8a13-70aaaf608820",05-16-2021 12:49:22,CORRECT,otp-login
237631874289,"17f57554-cd3a-48ac-be25-f348565239b1",05-04-2021 05:53:13,CORRECT,otp-login
238827289290,c5b7602a-b477-4c8f-b44d-0cd13a839b89,05-04-2021 05:53:15,CORRECT,otp-login
237639106851,a0186855-def9-4e3f-af6e-eacd2e9ddfed,05-16-2021 12:49:23,CORRECT,otp-login
238810970637,"278b9bc4-d17e-4bb3-a883-43965017982c",05-04-2021 05:53:17,CORRECT,otp-login
238814440971,a9601eb7-067c-4c8a-91ad-ad81b7493c42,05-04-2021 05:53:18,CORRECT,otp-login
237326314908,"2ed7e47e-83da-4b12-9238-dfd931510803",05-16-2021 12:49:24,CORRECT,default
237376111341,"46f35e84-6ff7-4c3b-9918-d3483edd8321",05-04-2021 05:53:18,CORRECT,otp-login
237504479799,"99d5db2e-cf5d-4573-83be-cc1d39e98565",05-04-2021 05:53:20,CORRECT,transfer_card_web
238838156532,b78e5cb1-a587-4449-86e6-0130876d4a81,05-16-2021 12:49:25,CORRECT,otp-login
237200888421,"785bddc9-c2e9-4a08-a46d-1f3eb18ad834",05-04-2021 05:53:22,CORRECT,otp-login
238123760400,"126bc62c-e0e9-4ecb-a064-8bf177b61128",05-04-2021 05:53:24,CORRECT,default
237336910044,"88def4cf-7a93-4d14-88c9-ef1d5343d5bb",05-16-2021 12:49:29,CORRECT,operation-name_web
237417524331,ea53c17a-c6a1-48df-947a-fc14ba2eb0fa,05-04-2021 05:53:25,CORRECT,payment_card_web
237146340840,fd30b093-4bc7-4f26-a305-1d259ffb4ee5,05-04-2021 05:53:27,CORRECT,transfer-p2p_card_web
237672549291,"266187ed-8ee2-4e64-a7db-747d48a7cc67",05-16-2021 12:49:31,CORRECT,otp-login
238937688390,b3a6613c-98a3-41db-b6db-23bc1c9715b6,05-04-2021 05:53:28,CORRECT,operation-name_web
238513838226,"68d53daa-42fd-49d1-ae87-b30b25423824",05-04-2021 05:53:28,CORRECT,otp-login
237415717257,"2b8e7bc6-cc87-4899-9cf2-413a89adab41",05-16-2021 12:49:33,CORRECT,payment_card_web
239475084333,"40b1c7db-84c7-4895-88ea-24878b0784c3",05-04-2021 05:53:33,CORRECT,payment_card_web
237128207592,ecf304cb-d3e5-4f88-bdb3-a86505ecc385,05-04-2021 05:53:34,CORRECT,otp-login
238865980800,"78f7f873-1dfb-4e2d-bb48-5830b7966777",05-16-2021 12:46:46,INCORRECT,default
237524946525,"9122868f-328e-4229-a15d-1dff3de8cb2b",05-04-2021 05:53:35,CORRECT,default
238865980800,"6b4c26f6-a67a-4220-bd8f-1c3f9d07979a",05-16-2021 12:49:40,CORRECT,default
237497893005,"3e45d10b-0492-43cb-828b-f12e5cd95286",05-04-2021 05:53:06,INCORRECT,default
237497893005,"3e45d10b-0492-43cb-828b-f12e5cd95286",05-04-2021 05:53:38,CORRECT,default
237788391768,f8fb0b85-e525-4fcf-b242-791c35a3c20b,05-04-2021 05:53:40,CORRECT,payment_card_web
237092405322,"882d6e9a-181b-4477-91ec-970939af3bad",05-16-2021 12:49:42,CORRECT,default
237388125879,"1befb7d8-eb49-4442-8065-540ceca7f490",05-04-2021 05:53:40,CORRECT,default
238516028373,"0f1008fc-ee37-4f89-888b-bcd27592a5f7",05-04-2021 05:53:43,CORRECT,otp-login
237309830322,"56673d97-5d4c-479b-a385-4200bc8a3332",05-16-2021 12:49:42,CORRECT,otp-login
237813516819,d40bf469-5497-43fb-9a76-3634daa9b636,05-04-2021 05:53:44,CORRECT,otp-login
237108263604,"0b678606-490d-4b53-898d-9f9a053a4b7d",05-16-2021 12:49:48,CORRECT,default
237417406407,"43b05970-1cf8-4337-b0b0-f3848916fa7b",05-04-2021 05:53:45,CORRECT,otp-login
237741027963,b76e0663-a974-475e-aab9-64700b262da5,05-04-2021 05:53:46,CORRECT,otp-login
237598459242,"45eb62f0-949a-4186-ac00-f5bfa4438f7b",05-16-2021 12:49:49,CORRECT,default
237292207959,b73bd0f2-283d-4e47-aabc-cb54dc7b8b90,05-04-2021 05:53:45,INCORRECT,default
237292207959,b73bd0f2-283d-4e47-aabc-cb54dc7b8b90,05-04-2021 05:53:47,CORRECT,default
238547676636,d598a759-8d0f-4e68-a0fd-a477ee14f294,05-04-2021 05:53:49,CORRECT,otp-login
237832622454,d7a7d6c1-f211-4621-adfc-a86c4e0bb3ea,05-16-2021 12:49:51,CORRECT,otp-login
238515954870,"7eb39dd7-0346-481e-93c7-c6f5f4095b01",05-04-2021 05:53:53,CORRECT,sms-info_off_web
237499260192,cfa89507-ab30-43dd-ae9a-9791f61c22d3,05-04-2021 05:53:53,CORRECT,otp-login
237124645683,af291748-3543-4ff4-ab90-56c292398b11,05-16-2021 12:49:54,CORRECT,operation-name_web
237800519751,"60b64d00-395d-4f6a-94a7-0f3230ccf7b8",05-04-2021 05:54:01,CORRECT,otp-login
239457298050,"68583e2e-4daf-4296-b89c-26d5e125c398",05-04-2021 05:54:04,CORRECT,payment_card_web
239698775949,b9eb2713-306b-4229-9a43-c9a8a5fd965a,05-16-2021 12:49:54,CORRECT,otp-login
237116920371,"0196da02-a85a-45b0-9200-5baa2a920296",05-04-2021 05:54:04,CORRECT,otp-login
237401160567,"49bb2d66-cb6e-4f33-8e9d-3a0e10156c47",05-04-2021 05:54:05,CORRECT,otp-login
237601008990,"6bf68f26-0b0c-4e5e-9031-df282045a8a7",05-16-2021 12:49:57,CORRECT,default
237418491084,f40b0022-8d4b-48fe-b33e-8a283ead4c3a,05-04-2021 05:54:07,CORRECT,otp-login
239450468676,e4a6f279-b53a-4ba5-97b4-602051ee15e0,05-04-2021 05:54:11,CORRECT,default
237409122138,"4deadedd-0fc7-4092-adc6-dd483fb527b9",05-16-2021 12:50:00,CORRECT,otp-login
237484075602,"9e77844c-dad6-45f3-8fd1-3dd43e95e8f7",05-04-2021 05:54:14,CORRECT,otp-login
239564464776,"2c19baaa-2079-44e1-a760-3ad5c15af766",05-04-2021 05:54:17,CORRECT,otp-login
237672510231,"260b7938-4257-415c-a7ac-75d926d582bf",05-04-2021 05:54:17,CORRECT,otp-login
237133972545,"74cd3b28-2f36-4083-add7-f5f71243f439",05-16-2021 12:50:04,CORRECT,otp-login
238612881663,"1d307b97-3708-4819-aa0c-f9ab3c161685",05-04-2021 05:54:18,CORRECT,otp-login
237331146459,eec32dfb-ebd2-4ed6-9070-3a7d2f6bb859,05-04-2021 05:54:21,CORRECT,payment_card_web
237659148912,c8c5941a-87f4-4991-a666-a16c262f34e3,05-16-2021 12:50:04,CORRECT,default
238515194700,"9c3d9e03-afa0-4210-b98b-dd6fd18818ea",05-04-2021 05:54:21,CORRECT,payment_card_web
237417524331,ea53c17a-c6a1-48df-947a-fc14ba2eb0fa,05-04-2021 05:54:22,CORRECT,payment_card_web
237266757363,"86e921b9-d445-4bd2-b670-fc55d328edc0",05-16-2021 12:50:10,CORRECT,otp-login
237584352840,"1ef0fbe5-febf-4321-aa84-012ca09f6c14",05-04-2021 05:54:24,CORRECT,otp-login
237335859945,"5545dfa3-a6c7-4079-958b-04c369523ac3",05-04-2021 05:54:24,CORRECT,otp-login
239481716412,"0c34ed20-d147-40a0-91b6-3a0c267b0d8b",05-16-2021 12:50:13,CORRECT,otp-login
237867079230,c11478bd-4cc2-461e-8724-9cc8b6216874,05-04-2021 05:54:25,CORRECT,payment_card_web
237388992174,e7c379d4-f367-48bd-ad42-8b11444d54cf,05-04-2021 05:54:25,CORRECT,otp-login
237123171108,"3bbf69ea-cfde-484d-aa1c-bf81997f68e1",05-16-2021 12:50:15,CORRECT,otp-login
238957758123,da6431d8-06ed-4249-a5e6-79dddb68f82f,05-04-2021 05:54:25,CORRECT,operation-name_web
237813516819,d40bf469-5497-43fb-9a76-3634daa9b636,05-04-2021 05:54:25,CORRECT,operation-name_web
237176400336,"680c5373-3b31-4b2c-a315-b49da4a4bc9a",05-16-2021 12:50:07,INCORRECT,otp-login
238541961198,cffc9177-bc4c-47e3-8233-60db8dc4fdd7,05-04-2021 05:54:27,CORRECT,otp-login
237176400336,"680c5373-3b31-4b2c-a315-b49da4a4bc9a",05-16-2021 12:50:22,CORRECT,otp-login
239450468676,e4a6f279-b53a-4ba5-97b4-602051ee15e0,05-04-2021 05:54:28,CORRECT,default
238120173267,"7ebab026-a10c-422a-97cc-f3bd635eadcd",05-04-2021 05:54:29,CORRECT,otp-login
237680361027,"457b46fd-88eb-4367-a744-e75b4b8edfcc",05-16-2021 12:50:24,CORRECT,default
237369400911,"0c23388b-aac5-424e-aa41-3746f412bbb2",05-04-2021 05:54:30,CORRECT,operation-name_web
237398767029,b711e0e6-f487-4d84-8eb4-c2518345e619,05-04-2021 05:54:32,CORRECT,otp-login
237516019617,"7cbc5fd6-ea72-461a-9399-6ccec0b71367",05-16-2021 12:50:27,CORRECT,otp-login
237666283368,"1a83c567-4b28-4545-a158-7d0a763af783",05-04-2021 05:54:33,CORRECT,default
239898862230,f56bf52a-4818-4e17-96f8-0ee88a5c5374,05-04-2021 05:54:22,INCORRECT,default
239898862230,f56bf52a-4818-4e17-96f8-0ee88a5c5374,05-04-2021 05:54:37,CORRECT,default
237496014033,"56eaf794-861b-44b6-9475-0408bf856f55",05-16-2021 12:50:31,CORRECT,payment_card_web
238886504859,bb3360be-ca79-4426-b49f-659a295691c7,05-04-2021 05:54:38,CORRECT,otp-login
238573034922,"11470899-08f6-454e-9756-5caa0a519e46",05-04-2021 05:54:40,CORRECT,otp-login
238923061188,"271b54da-1c8c-4047-95e2-19f89b231da9",05-16-2021 12:50:34,CORRECT,otp-login
238851174927,"0b4c8056-1e6a-49bd-88f2-b03e5a51a8f7",05-04-2021 05:54:40,CORRECT,otp-login
238874143977,"84a0115f-f3d8-45a2-8306-3ccebf36958e",05-04-2021 05:54:40,CORRECT,otp-login
237518295909,fcfdd9c9-47bb-4efd-bbc6-0dfa7b74bdb0,05-16-2021 12:50:35,CORRECT,otp-login
237384449484,"3fa483a2-5145-40aa-bc72-ab47a1d796df",05-04-2021 05:54:47,CORRECT,otp-login
239029099290,"19e7513b-fd72-40b7-9337-e016e8e1330d",05-04-2021 05:54:47,CORRECT,operation-name_web
237672414150,"556d79a1-e27e-4f6f-8735-59155127d0cb",05-16-2021 12:50:36,CORRECT,transfer_card_web
237151697856,"8b5af66d-008b-438a-948c-f507f29821ef",05-04-2021 05:54:48,CORRECT,otp-login
237200888421,"785bddc9-c2e9-4a08-a46d-1f3eb18ad834",05-04-2021 05:54:49,CORRECT,payment_card_web
237648517575,"664ddc91-8cd3-4487-bf02-1ef93eb4a3d1",05-16-2021 12:50:38,CORRECT,default
238829986992,db480ff5-5796-4577-936c-59ea5d6f3390,05-04-2021 05:54:50,CORRECT,otp-login
237411342786,a12f141e-432b-48e5-8790-6a8198432742,05-04-2021 05:54:51,CORRECT,payment_card_web
237080192253,"2938f2b2-ecfa-4b29-a1ee-2db18a45aa6b",05-16-2021 12:50:42,CORRECT,default
238811079606,"9efaa514-94c5-461d-93aa-51b1e523bb38",05-04-2021 05:54:52,CORRECT,otp-login
238593545628,"34d4180a-0c95-436c-a1ae-2459125e679b",05-04-2021 05:54:53,CORRECT,payment_card_web
237683544546,b877919f-c875-443a-b4ae-fbd1d58670cc,05-04-2021 05:55:00,CORRECT,otp-login
